name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
17960,2013-04-15,61.4,46.7,52.8,61.4,43.9,51.9,36.4,53.8,0.004,100,4.17,rain,0.0,0.0,,10.1,125.2,1025.0,62.0,9.9,250.0,21.5,9.0,,2013-04-15T06:24:42,2013-04-15T19:43:33,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-16,70.7,49.7,59.4,70.7,47.3,59.3,48.5,67.4,0.002,100,4.17,rain,0.0,0.0,25.3,18.3,180.7,1024.2,77.7,9.9,237.8,20.4,8.0,,2013-04-16T06:23:11,2013-04-16T19:44:36,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-17,71.2,54.9,61.9,71.2,54.9,61.9,43.1,55.1,0.007,100,8.33,rain,0.0,0.0,18.3,10.5,0.5,1022.6,52.3,9.9,274.7,23.7,9.0,,2013-04-17T06:21:41,2013-04-17T19:45:39,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-18,60.9,54.7,57.1,60.9,54.7,57.1,47.8,72.1,0.071,100,16.67,rain,0.0,0.0,17.2,11.7,116.2,1022.9,93.2,9.2,174.0,15.0,5.0,,2013-04-18T06:20:11,2013-04-18T19:46:41,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-19,75.1,55.2,65.6,75.1,55.2,65.6,58.9,79.3,0.706,100,20.83,rain,0.0,0.0,36.8,20.5,184.4,1009.5,81.8,8.9,126.3,10.8,5.0,,2013-04-19T06:18:42,2013-04-19T19:47:44,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-20,56.2,43.4,49.5,56.2,37.8,46.8,31.6,52.1,0.233,100,20.83,rain,0.0,0.0,30.8,18.4,286.4,1016.1,46.7,9.8,284.3,24.7,9.0,,2013-04-20T06:17:14,2013-04-20T19:48:47,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-21,53.3,32.8,44.2,53.3,27.3,41.0,22.2,42.7,0.0,0,0.0,,0.0,0.0,18.3,11.8,10.2,1033.7,0.0,9.9,298.4,25.9,10.0,,2013-04-21T06:15:47,2013-04-21T19:49:50,0.37,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-22,53.6,35.1,45.8,53.6,31.6,44.3,30.7,57.1,0.0,0,0.0,,0.0,0.0,23.3,15.4,95.0,1034.8,12.0,9.9,311.9,27.0,9.0,,2013-04-22T06:14:21,2013-04-22T19:50:53,0.4,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-23,55.5,42.5,48.4,55.5,37.5,46.4,37.1,65.1,0.0,0,0.0,,0.0,0.0,,10.4,55.0,1026.1,96.9,9.9,288.1,24.9,9.0,,2013-04-23T06:12:56,2013-04-23T19:51:56,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-24,71.5,40.4,56.1,71.5,40.4,55.9,46.9,72.8,0.029,100,12.5,rain,0.0,0.0,23.0,14.2,186.4,1015.1,34.8,8.6,255.2,22.0,9.0,,2013-04-24T06:11:32,2013-04-24T19:52:58,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-25,60.9,42.9,52.2,60.9,36.4,49.9,30.9,45.6,0.0,0,0.0,,0.0,0.0,39.2,28.5,298.3,1021.9,21.9,9.9,328.0,28.4,10.0,,2013-04-25T06:10:08,2013-04-25T19:54:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-26,62.7,39.9,51.6,62.7,39.1,51.2,30.5,48.8,0.0,0,0.0,,0.0,0.0,18.3,11.5,317.5,1028.8,1.4,9.8,324.9,28.1,10.0,,2013-04-26T06:08:46,2013-04-26T19:55:04,0.53,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-27,69.4,37.3,54.5,69.4,37.3,54.5,32.8,47.8,0.0,0,0.0,,0.0,0.0,,7.7,251.2,1028.6,0.0,9.9,322.2,27.7,10.0,,2013-04-27T06:07:25,2013-04-27T19:56:06,0.56,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-28,69.9,43.1,57.8,69.9,43.1,57.8,37.4,49.3,0.007,100,4.17,rain,0.0,0.0,21.9,15.0,190.0,1024.2,16.8,9.9,198.9,17.3,6.0,,2013-04-28T06:06:04,2013-04-28T19:57:09,0.6,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-29,56.9,52.2,55.0,56.9,52.2,55.0,49.1,82.0,0.247,100,62.5,rain,0.0,0.0,19.5,9.0,126.2,1021.3,99.9,6.5,85.4,7.4,2.0,,2013-04-29T06:04:45,2013-04-29T19:58:11,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2013-04-30,68.2,52.1,59.3,68.2,52.1,59.3,45.4,64.4,0.002,100,4.17,rain,0.0,0.0,23.0,14.1,101.6,1023.8,66.0,9.1,174.8,15.1,5.0,,2013-04-30T06:03:27,2013-04-30T19:59:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-01,45.9,25.7,35.4,41.7,25.7,34.0,21.7,59.1,0.0,0,0.0,,0.0,0.8,,8.9,136.0,1023.2,6.0,8.9,,,,,2014-02-01T07:13:50,2014-02-01T17:21:33,0.06,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-02,43.7,26.1,35.8,43.7,26.1,35.4,29.4,77.9,0.0,0,0.0,"rain,snow",0.3,0.7,,6.4,332.0,1016.0,55.5,6.2,,,,,2014-02-02T07:12:51,2014-02-02T17:22:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-03,38.3,24.3,32.4,34.7,18.8,27.0,28.3,84.9,0.629,100,58.33,"rain,snow",1.4,1.7,,8.3,9.9,1021.8,89.1,4.6,,,,,2014-02-03T07:11:50,2014-02-03T17:24:02,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-04,30.1,10.6,22.4,30.1,10.6,21.0,15.0,73.9,0.0,0,0.0,"rain,snow",0.9,3.0,,6.1,356.3,1029.6,16.3,9.2,,,,,2014-02-04T07:10:48,2014-02-04T17:25:16,0.16,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-05,35.7,27.1,32.2,33.9,18.8,26.5,28.3,85.7,1.118,100,58.33,"rain,snow",0.3,3.2,28.1,18.4,351.8,1012.4,99.7,4.8,,,,,2014-02-05T07:09:44,2014-02-05T17:26:31,0.19,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-06,29.8,19.0,24.3,25.4,10.1,16.2,13.3,62.8,0.0,0,0.0,,0.0,2.8,26.2,17.9,312.3,1024.6,13.9,9.9,,,,,2014-02-06T07:08:38,2014-02-06T17:27:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-07,31.6,16.0,24.5,24.7,13.8,19.5,12.1,59.8,0.0,0,0.0,snow,0.5,3.1,17.2,11.2,264.0,1026.2,6.4,9.6,,,,,2014-02-07T07:07:31,2014-02-07T17:28:59,0.26,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-08,28.0,13.8,22.2,28.0,11.2,20.0,4.5,47.1,0.0,0,0.0,,0.0,3.3,,6.6,268.7,1025.6,33.0,9.9,,,,,2014-02-08T07:06:23,2014-02-08T17:30:13,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-09,26.6,15.5,21.9,26.0,11.5,19.7,13.2,69.6,0.072,100,16.67,snow,0.6,3.5,,8.1,230.9,1020.2,82.7,7.3,,,,,2014-02-09T07:05:13,2014-02-09T17:31:27,0.32,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-10,26.9,15.0,21.8,16.1,7.2,13.0,8.2,56.5,0.0,0,0.0,snow,0.4,4.2,18.3,13.3,294.6,1022.3,28.6,9.1,,,,,2014-02-10T07:04:01,2014-02-10T17:32:40,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-11,24.0,2.6,15.1,15.4,2.6,9.3,1.6,56.8,0.0,0,0.0,,0.0,4.2,16.1,11.7,310.0,1029.7,2.3,9.0,,,,,2014-02-11T07:02:49,2014-02-11T17:33:54,0.39,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-12,22.4,1.4,14.6,21.5,-6.3,9.4,2.0,58.1,0.0,0,0.0,snow,0.5,4.3,,7.6,23.2,1032.3,18.6,9.5,,,,,2014-02-12T07:01:35,2014-02-12T17:35:07,0.42,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-13,34.9,19.6,27.9,27.9,8.5,17.3,24.3,86.4,0.736,100,100.0,"rain,snow",2.2,5.4,31.9,21.4,24.7,1005.6,100.0,2.2,,,,,2014-02-13T07:00:19,2014-02-13T17:36:20,0.46,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-14,40.9,26.1,34.1,33.0,20.7,26.8,22.5,63.5,0.057,100,12.5,"rain,snow",1.3,7.8,32.1,21.1,281.4,999.6,46.7,9.0,,,,,2014-02-14T06:59:02,2014-02-14T17:37:33,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-15,33.9,26.8,30.7,30.7,16.4,23.9,24.1,77.2,0.108,100,33.33,"rain,snow",0.7,8.3,29.3,18.2,348.0,1007.1,88.3,5.5,,,,,2014-02-15T06:57:45,2014-02-15T17:38:45,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-16,27.6,17.6,22.3,19.9,3.8,12.4,8.7,55.9,0.0,0,0.0,snow,0.4,8.9,31.1,15.1,290.3,1016.5,23.1,9.9,,,,,2014-02-16T06:56:25,2014-02-16T17:39:58,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-17,28.8,13.7,21.6,28.8,2.4,15.6,3.9,47.0,0.0,0,0.0,"rain,snow",0.3,8.1,19.5,13.5,304.3,1027.8,10.4,9.9,,,,,2014-02-17T06:55:05,2014-02-17T17:41:10,0.59,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-18,37.1,24.2,29.3,33.5,17.3,25.8,21.4,73.1,0.092,100,20.83,"rain,snow",0.2,8.0,,9.3,276.8,1019.5,63.9,6.9,,,,,2014-02-18T06:53:44,2014-02-18T17:42:21,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72517014737,72510314712,KRDG,KXLL"
17960,2014-02-19,42.0,21.9,31.9,38.7,15.0,28.8,26.3,80.0,0.292,100,20.83,"rain,snow",0.0,7.7,28.6,14.5,313.0,1013.0,47.3,5.1,,,,,2014-02-19T06:52:21,2014-02-19T17:43:33,0.66,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-20,46.5,25.9,38.7,46.5,25.9,36.1,23.1,55.6,0.0,0,0.0,,0.0,6.7,20.8,9.3,165.7,1021.1,33.3,9.7,,,,,2014-02-20T06:50:58,2014-02-20T17:44:44,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-21,42.7,34.4,38.1,39.6,28.3,34.4,33.8,84.8,0.141,100,29.17,rain,0.0,5.2,31.1,13.4,356.5,1010.7,65.6,6.0,,,,,2014-02-21T06:49:33,2014-02-21T17:45:55,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-22,50.7,32.6,41.5,50.7,27.6,38.2,19.4,42.6,0.0,0,0.0,,0.0,3.8,26.4,14.3,227.2,1016.2,0.0,9.8,,,,,2014-02-22T06:48:08,2014-02-22T17:47:05,0.75,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-23,47.1,27.9,38.0,47.1,27.9,36.1,24.5,59.0,0.0,0,0.0,,0.0,2.7,17.3,12.5,272.5,1015.0,36.6,9.8,,,,,2014-02-23T06:46:41,2014-02-23T17:48:16,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-24,38.2,26.5,31.6,33.2,15.9,22.6,12.7,45.5,0.0,0,0.0,,0.0,2.3,28.4,18.2,284.5,1015.4,42.2,9.8,,,,,2014-02-24T06:45:14,2014-02-24T17:49:25,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-25,29.6,20.0,25.1,24.2,13.5,17.6,9.8,51.9,0.0,0,0.0,,0.0,2.3,21.9,14.4,269.7,1017.7,56.3,9.6,,,,,2014-02-25T06:43:45,2014-02-25T17:50:35,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-26,25.5,15.2,21.8,22.4,10.5,16.2,5.6,51.5,0.006,100,4.17,snow,0.0,2.3,24.6,16.0,290.6,1013.3,43.3,8.8,,,,,2014-02-26T06:42:16,2014-02-26T17:51:44,0.91,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-27,26.9,8.2,16.6,15.9,-7.4,7.3,-0.1,48.6,0.0,0,0.0,,0.0,2.2,31.0,22.4,282.6,1009.9,39.4,9.5,,,,,2014-02-27T06:40:46,2014-02-27T17:52:53,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-02-28,19.3,3.6,11.7,19.3,-8.2,5.7,-10.0,37.2,0.0,0,0.0,,0.0,2.1,20.5,14.1,298.6,1028.2,0.0,9.8,,,,,2014-02-28T06:39:16,2014-02-28T17:54:02,0.98,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-01,32.5,9.1,21.9,32.5,9.1,20.1,5.1,48.8,0.0,0,0.0,snow,0.8,2.5,,8.2,173.8,1026.9,26.1,9.8,,,,,2014-03-01T06:37:44,2014-03-01T17:55:10,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-02,35.8,27.6,31.2,35.8,18.9,29.1,21.1,66.0,0.015,100,8.33,"rain,snow",0.0,2.6,16.1,8.9,345.1,1018.5,94.6,8.3,,,,,2014-03-02T06:36:12,2014-03-02T17:56:19,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-03,27.2,13.3,17.9,17.7,-2.1,6.0,1.5,48.5,0.0,0,0.0,,0.0,2.6,23.0,18.4,343.2,1023.4,41.8,9.4,,,,,2014-03-03T06:34:39,2014-03-03T17:57:26,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-04,28.1,7.6,18.0,27.6,-1.0,15.3,-0.8,44.5,0.0,0,0.0,,0.0,2.6,,6.2,326.2,1027.8,17.9,9.9,,,,,2014-03-04T06:33:06,2014-03-04T17:58:34,0.11,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-05,35.1,19.6,26.3,31.0,10.5,21.9,6.4,43.4,0.0,0,0.0,,0.0,2.6,20.7,13.8,349.5,1025.7,59.1,9.9,,,,,2014-03-05T06:31:31,2014-03-05T17:59:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-06,29.2,14.4,21.9,22.8,3.7,13.4,2.7,44.9,0.0,0,0.0,,0.0,2.5,19.3,10.5,58.0,1034.1,0.0,9.9,,,,,2014-03-06T06:29:57,2014-03-06T18:00:48,0.17,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-07,39.2,22.0,29.4,36.2,14.4,23.7,18.7,64.1,0.0,0,0.0,,0.0,2.1,,8.8,44.4,1023.1,32.9,9.9,,,,,2014-03-07T06:28:22,2014-03-07T18:01:55,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-08,48.8,24.4,37.7,44.5,22.0,34.9,26.3,64.8,0.0,0,0.0,,0.0,1.7,22.0,11.2,292.9,1012.8,45.7,9.5,,,,,2014-03-08T06:26:46,2014-03-08T18:03:01,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-09,39.5,33.8,36.1,36.0,25.2,29.6,19.3,51.9,0.0,0,0.0,,0.0,1.1,18.7,13.1,298.2,1016.3,45.2,9.2,,,,,2014-03-09T07:25:10,2014-03-09T19:04:07,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-10,50.2,33.0,41.0,50.2,28.3,37.8,23.8,50.4,0.0,0,0.0,,0.0,0.9,17.2,10.4,231.5,1009.0,55.7,9.9,,,,,2014-03-10T07:23:33,2014-03-10T19:05:13,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-11,59.7,37.2,48.0,59.7,32.9,47.2,33.0,57.2,0.0,0,0.0,,0.0,0.5,16.1,8.4,261.0,1004.2,4.5,9.5,,,,,2014-03-11T07:21:56,2014-03-11T19:06:19,0.34,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-12,49.8,25.1,43.4,49.8,10.1,40.3,35.6,74.2,0.252,100,33.33,rain,0.0,0.4,40.2,26.8,345.8,994.2,76.6,7.2,,,,,2014-03-12T07:20:19,2014-03-12T19:07:24,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-13,28.1,16.3,22.0,14.5,-1.5,6.9,0.8,41.5,0.0,0,0.0,,0.0,0.3,37.6,25.5,307.1,1008.0,44.4,9.8,,,,,2014-03-13T07:18:41,2014-03-13T19:08:29,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-14,46.4,20.0,33.3,41.2,12.7,28.8,10.5,38.9,0.0,0,0.0,,0.0,0.3,24.2,16.4,194.0,1018.9,29.1,9.9,,,,,2014-03-14T07:17:03,2014-03-14T19:09:34,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-15,53.5,40.2,47.1,53.5,34.1,43.8,24.1,40.8,0.0,0,0.0,,0.0,0.2,27.5,20.7,263.0,1011.3,54.2,9.9,,,,,2014-03-15T07:15:25,2014-03-15T19:10:39,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-16,37.6,26.7,31.4,30.3,17.9,23.2,9.5,40.4,0.0,0,0.0,,0.0,0.1,20.3,13.2,339.4,1021.6,32.7,9.9,,,,,2014-03-16T07:13:46,2014-03-16T19:11:44,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-17,32.9,22.9,27.7,29.4,12.7,20.6,1.3,32.0,0.0,0,0.0,,0.0,0.1,20.5,12.0,35.9,1018.7,90.2,9.9,,,,,2014-03-17T07:12:07,2014-03-17T19:12:48,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-18,43.8,26.5,33.9,40.2,20.0,28.9,5.7,30.4,0.0,0,0.0,,0.0,0.1,20.8,9.5,87.3,1022.8,58.0,9.9,,,,,2014-03-18T07:10:28,2014-03-18T19:13:52,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-19,40.1,32.1,35.8,36.4,24.6,30.3,28.4,75.6,0.239,100,33.33,rain,0.0,0.0,23.0,10.3,85.8,1020.4,95.5,7.5,,,,,2014-03-19T07:08:49,2014-03-19T19:14:56,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-20,47.6,37.1,41.7,40.9,31.4,36.7,29.2,65.1,0.002,100,4.17,rain,0.0,0.0,30.2,18.6,276.7,1010.7,84.9,6.9,,,,,2014-03-20T07:07:10,2014-03-20T19:16:00,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-21,50.4,31.9,40.5,50.4,25.4,35.9,18.2,42.6,0.0,0,0.0,,0.0,0.0,23.0,14.1,279.6,1016.4,18.8,9.9,,,,,2014-03-21T07:05:31,2014-03-21T19:17:04,0.68,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-22,61.1,32.8,45.4,61.1,27.7,43.9,24.5,46.5,0.0,0,0.0,,0.0,0.0,29.6,18.1,293.5,1012.5,18.0,9.9,,,,,2014-03-22T07:03:51,2014-03-22T19:18:08,0.71,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-23,40.8,26.1,36.2,34.3,15.9,29.2,16.4,44.9,0.0,0,0.0,,0.0,0.0,25.3,14.1,328.9,1017.9,30.8,9.9,,,,,2014-03-23T07:02:12,2014-03-23T19:19:11,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-24,31.9,17.6,25.2,27.8,7.1,17.0,2.1,37.6,0.0,0,0.0,,0.0,0.0,21.9,13.9,316.7,1023.4,28.5,10.0,,,,,2014-03-24T07:00:32,2014-03-24T19:20:15,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-25,32.8,19.1,27.2,32.5,14.4,25.5,16.5,65.2,0.02,100,12.5,"rain,snow",0.0,0.0,19.0,8.8,69.4,1017.3,72.2,7.2,,,,,2014-03-25T06:58:53,2014-03-25T19:21:18,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-26,31.5,25.3,28.4,29.3,12.2,18.1,9.5,49.6,0.0,0,0.0,,0.0,0.0,33.8,24.5,318.5,1016.5,28.8,8.9,,,,,2014-03-26T06:57:14,2014-03-26T19:22:21,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-27,41.8,17.5,30.6,35.4,11.1,25.3,7.3,38.2,0.0,0,0.0,,0.0,0.0,25.3,12.5,207.9,1027.5,16.6,9.9,,,,,2014-03-27T06:55:34,2014-03-27T19:23:24,0.89,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-28,57.9,35.0,45.2,57.9,28.4,43.1,36.7,72.6,0.063,100,20.83,rain,0.0,0.0,22.3,12.5,178.4,1018.2,82.0,8.5,,,,,2014-03-28T06:53:55,2014-03-28T19:24:28,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-29,51.9,42.5,45.6,51.9,39.2,42.1,41.2,84.5,0.555,100,54.17,rain,0.0,0.0,24.9,12.7,58.6,1016.1,73.6,7.1,,,,,2014-03-29T06:52:16,2014-03-29T19:25:31,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-30,46.6,35.8,40.9,42.9,25.5,33.5,36.7,84.9,0.71,100,79.17,rain,0.2,0.1,30.4,21.3,348.5,1002.8,100.0,7.1,,,,,2014-03-30T06:50:37,2014-03-30T19:26:33,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-03-31,55.8,34.6,42.9,55.8,25.3,36.4,28.8,60.1,0.033,100,20.83,"rain,snow",0.2,0.4,32.6,23.1,335.4,1014.5,45.0,9.3,,,,,2014-03-31T06:48:59,2014-03-31T19:27:36,0.03,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,snow,"72517014737,72510314712,KRDG,KHZL,KXLL"
17960,2014-04-01,59.6,31.8,46.3,59.6,29.4,45.3,28.2,51.8,0.0,0,0.0,,0.0,0.0,17.2,10.0,273.9,1018.8,5.0,9.9,,,,,2014-04-01T06:47:20,2014-04-01T19:28:39,0.06,Clear,Clear conditions throughout the day.,clear-day,"72517014737,72510314712,KRDG,KHZL,KXLL"
